num_tricks,num_players,player,hand,flipped_card,pred_bid,actual_bid
3,2,2,Player 2: [KC 4C] [] [8H] [] ,9H,0.3048288631265623,0
3,2,3,Player 3: [] [7D] [] [KS 5S] ,9H,0.4178288631265623,0
3,2,0,Player 0: [2C] [] [] [AS 9S] ,JS,1.3779123547307448,1
3,2,1,Player 1: [] [QD JD] [] [3S] ,JS,0.37396435561044306,0
3,2,2,Player 2: [6C] [4D] [] [KS] ,JS,1.4124999999999999,1
3,2,3,Player 3: [] [] [TH 9H] [2S] ,JS,0.7347257811443976,0
3,2,0,Player 0: [] [] [4H 3H] [7S] ,6H,1.13,1
3,2,1,Player 1: [4C] [3D] [JH] [] ,6H,1.0358333333333332,1
3,2,2,Player 2: [QC] [QD 5D] [] [] ,6H,0,0
3,2,3,Player 3: [] [9D 8D] [] [TS] ,6H,0.2830580384003488,0
3,2,0,Player 0: [] [] [QH] [6S 3S] ,7D,0.024750607962465514,0
3,2,1,Player 1: [8C] [AD] [] [2S] ,7D,1.4124999999999999,1
3,2,2,Player 2: [7C 3C] [4D] [] [] ,7D,0.7344999999999998,1
3,2,3,Player 3: [5C 4C] [] [8H] [] ,7D,0.2825,0
3,2,0,Player 0: [5C 4C] [KD] [] [] ,2H,0.1676302636867732,0
3,2,1,Player 1: [] [9D] [5H] [6S] ,2H,0.7345772744120597,1
3,2,2,Player 2: [] [5D] [9H] [AS] ,2H,0.9398470730162971,1
3,2,3,Player 3: [TC] [] [AH 6H] [] ,2H,1.6609438943598769,2
2,2,0,Player 0: [] [] [AH] [9S] ,2D,0.07864566292975057,0
2,2,1,Player 1: [5C] [QD] [] [] ,2D,1.3183333333333334,1
2,2,2,Player 2: [] [8D] [JH] [] ,2D,0.6782574037551548,1
2,2,3,Player 3: [8C] [] [5H] [] ,2D,0,1
2,2,0,Player 0: [] [] [6H 4H] [] ,3C,0.0,0
2,2,1,Player 1: [AC 7C] [] [] [] ,3C,1.417399596500642,1
2,2,2,Player 2: [] [] [9H] [3S] ,3C,9.457694023309269e-07,0
2,2,3,Player 3: [] [9D] [3H] [] ,3C,0.5650009457694022,0
2,2,0,Player 0: [2C] [] [] [7S] ,5C,0.6779999999999999,1
2,2,1,Player 1: [] [2D] [] [AS] ,5C,0,0
2,2,2,Player 2: [] [4D] [] [KS] ,5C,0.06920735110110646,0
2,2,3,Player 3: [9C 7C] [] [] [] ,5C,1.6949999999999998,2
2,2,0,Player 0: [QC] [] [] [4S] ,JD,0.004226839078360622,0
2,2,1,Player 1: [] [] [] [KS QS] ,JD,0.2426270150063883,0
2,2,2,Player 2: [] [] [8H 3H] [] ,JD,0.565,1
2,2,3,Player 3: [] [2D] [TH] [] ,JD,1.2430156275892734,2
2,2,0,Player 0: [] [9D 3D] [] [] ,TC,2.8104150885514514e-07,0
2,2,1,Player 1: [] [] [AH KH] [] ,TC,0.2500921409656177,0
2,2,2,Player 2: [] [] [QH 5H] [] ,TC,0.5676014159428449,1
2,2,3,Player 3: [] [] [TH 3H] [] ,TC,0.5650059194336313,0
2,2,0,Player 0: [] [] [8H] [8S] ,5C,0.0,0
2,2,1,Player 1: [] [] [6H] [JS] ,5C,0.18859073708848814,0
2,2,2,Player 2: [] [KD] [TH] [] ,5C,0.6342229786903801,1
2,2,3,Player 3: [KC JC] [] [] [] ,5C,2,2
2,2,0,Player 0: [KC 8C] [] [] [] ,KH,0.05429367873281022,0
2,2,1,Player 1: [] [JD 5D] [] [] ,KH,0.18845761469522976,0
2,2,2,Player 2: [] [] [2H] [5S] ,KH,1.2429999999999999,1
2,2,3,Player 3: [5C] [] [QH] [] ,KH,1.6949999999999998,2
2,2,0,Player 0: [] [] [4H] [2S] ,9D,0.0,0
2,2,1,Player 1: [8C] [] [] [JS] ,9D,0.18859073708848814,0
2,2,2,Player 2: [] [8D 2D] [] [] ,9D,1.6949999999999998,2
2,2,3,Player 3: [] [QD 6D] [] [] ,9D,0.6640662631673088,1
2,2,0,Player 0: [] [4D] [] [TS] ,7H,1.562758927371031e-05,0
2,2,1,Player 1: [] [6D] [] [3S] ,7H,0.1883333333333333,0
2,2,2,Player 2: [KC] [] [] [2S] ,7H,0.6342073511011065,1
2,2,3,Player 3: [] [7D] [] [7S] ,7H,0.565,0
2,2,0,Player 0: [7C] [2D] [] [] ,KH,0.0,0
2,2,1,Player 1: [] [4D] [] [QS] ,KH,0.19256017241169393,0
2,2,2,Player 2: [] [QD] [3H] [] ,KH,1.2472268390783607,1
2,2,3,Player 3: [QC 3C] [] [] [] ,KH,0.5676014159428449,0
2,2,0,Player 0: [KC] [6D] [] [] ,AH,0.06920735110110646,0
2,2,1,Player 1: [] [3D] [7H] [] ,AH,0.8663333333333332,1
2,2,2,Player 2: [AC] [] [] [TS] ,AH,0.07866034474962195,0
2,2,3,Player 3: [3C] [] [] [2S] ,AH,0.565,0
2,2,0,Player 0: [] [] [JH] [9S] ,AC,0.00025834952455718133,0
2,2,1,Player 1: [QC 2C] [] [] [] ,AC,1.417399596500642,1
2,2,2,Player 2: [] [9D] [] [JS] ,AC,0.00025834952455718133,0
2,2,3,Player 3: [9C 6C] [] [] [] ,AC,1.6949999999999998,2
2,2,0,Player 0: [3C] [] [2H] [] ,QH,0.6779999999999999,1
2,2,1,Player 1: [] [] [] [TS 9S] ,QH,0,0
2,2,2,Player 2: [] [] [] [8S 7S] ,QH,0.0,0
2,2,3,Player 3: [KC] [5D] [] [] ,QH,0.6342073511011065,0
2,2,0,Player 0: [] [TD 2D] [] [] ,AC,5.919433631454628e-06,0
2,2,1,Player 1: [] [AD] [3H] [] ,AC,0.26697805049368156,0
2,2,2,Player 2: [9C] [QD] [] [] ,AC,1.2472268390783607,1
2,2,3,Player 3: [] [] [QH 5H] [] ,AC,0.5676014159428449,0
2,2,0,Player 0: [] [] [QH] [AS] ,2S,1.1342268390783605,1
2,2,1,Player 1: [] [] [5H 3H] [] ,2S,0,0
2,2,2,Player 2: [] [] [] [8S 5S] ,2S,1.13,1
2,2,3,Player 3: [] [] [] [JS 7S] ,2S,0.6640662631673088,1
2,2,0,Player 0: [QC TC] [] [] [] ,6S,0.0026014159428517205,0
2,2,1,Player 1: [] [KD] [8H] [] ,6S,0.2575406844344398,0
2,2,2,Player 2: [] [TD] [JH] [] ,6S,0.5652730313444284,1
2,2,3,Player 3: [] [2D] [6H] [] ,6S,0.565,0
2,2,0,Player 0: [] [JD] [] [7S] ,6D,1.13,1
2,2,1,Player 1: [AC] [8D] [] [] ,6D,0.5683113838270148,1
2,2,2,Player 2: [] [] [] [8S 5S] ,6D,0,0
2,2,3,Player 3: [5C] [4D] [] [] ,6D,0.11299999999999996,1
2,2,0,Player 0: [QC JC] [] [] [] ,9D,0.0026014159429853206,0
2,2,1,Player 1: [] [QD] [KH] [] ,9D,1.3875406844344398,1
2,2,2,Player 2: [7C] [] [] [9S] ,9D,9.457694023309269e-07,0
2,2,3,Player 3: [3C] [] [] [4S] ,9D,0.565,0
2,2,0,Player 0: [QC 2C] [] [] [] ,AC,1.2290662631673086,1
2,2,1,Player 1: [4C] [] [QH] [] ,AC,0.49389350574502733,0
2,2,2,Player 2: [TC] [3D] [] [] ,AC,1.13,1
2,2,3,Player 3: [] [] [7H] [AS] ,AC,0,1
2,2,0,Player 0: [] [] [] [9S 4S] ,4C,2.8104150885514514e-07,0
2,2,1,Player 1: [] [QD] [2H] [] ,4C,0.19256017241169393,0
2,2,2,Player 2: [] [] [] [QS 6S] ,4C,0.5676014159428449,1
2,2,3,Player 3: [5C] [2D] [] [] ,4C,1.2429999999999999,2
2,2,0,Player 0: [9C] [] [8H] [] ,TS,9.457694023309269e-07,0
2,2,1,Player 1: [3C] [] [6H] [] ,TS,0.1883333333333333,0
2,2,2,Player 2: [] [3D] [] [QS] ,TS,1.6949999999999998,2
2,2,3,Player 3: [JC 5C] [] [] [] ,TS,0,1
2,2,0,Player 0: [2C] [] [] [9S] ,6D,9.457694023309269e-07,0
2,2,1,Player 1: [] [7D] [] [AS] ,6D,0.9449780504936814,1
2,2,2,Player 2: [] [8D] [] [6S] ,6D,0.6779999999999999,1
2,2,3,Player 3: [AC] [] [9H] [] ,6D,0,1
2,2,0,Player 0: [TC 5C] [] [] [] ,6H,5.919433631454628e-06,0
2,2,1,Player 1: [JC] [] [] [KS] ,6H,0.2577980881895946,0
2,2,2,Player 2: [] [] [5H] [QS] ,6H,1.2472268390783607,1
2,2,3,Player 3: [] [2D] [QH] [] ,6H,1.6949999999999998,2
2,2,0,Player 0: [] [TD] [7H] [] ,4C,1.562758927371031e-05,0
2,2,1,Player 1: [] [5D] [] [QS] ,4C,0.19256017241169393,0
2,2,2,Player 2: [6C] [] [6H] [] ,4C,1.2429999999999999,1
2,2,3,Player 3: [] [8D] [AH] [] ,4C,0.6436447171603482,0
2,2,0,Player 0: [] [3D] [] [KS] ,QD,0.7472073511011064,1
2,2,1,Player 1: [AC] [] [] [QS] ,QD,0,0
2,2,2,Player 2: [] [] [9H 8H] [] ,QD,2.8104150885514514e-07,0
2,2,3,Player 3: [] [4D] [2H] [] ,QD,1.2429999999999999,2
10,3,0,Player 0: [TC 2C] [4D 2D] [TH 5H 4H] [KS 7S 4S] ,TD,1.0163379092136153,1
10,3,1,Player 1: [KC JC 4C] [JD] [KH JH 3H] [6S 5S 3S] ,TD,2.6558004032180444,3
10,3,2,Player 2: [7C 5C] [KD 7D 6D] [AH QH 7H] [AS JS] ,TD,4.048202519981385,4
10,3,3,Player 3: [QC 6C] [AD 9D] [9H 6H 2H] [QS TS 8S] ,TD,0.7931969831375898,1
10,3,0,Player 0: [JC 9C] [8D 4D] [QH 8H 5H 2H] [7S 4S] ,5D,0.6193078501127817,1
10,3,1,Player 1: [5C 3C] [QD] [JH 6H 4H] [QS TS 9S 2S] ,5D,1.7699998230272442,2
10,3,2,Player 2: [QC 8C 4C 2C] [AD 9D 2D] [3H] [5S 3S] ,5D,3.207763671009763,3
10,3,3,Player 3: [] [KD JD TD 6D 3D] [TH] [AS JS 8S 6S] ,5D,6,6
10,3,0,Player 0: [7C] [KD JD] [QH 9H 8H 6H 3H] [7S 4S] ,5D,2.309954171542754,2
10,3,1,Player 1: [AC KC] [QD 9D 8D 7D 4D] [KH] [KS 5S] ,5D,6.549263675181334,7
10,3,2,Player 2: [JC TC 9C] [TD] [JH 7H 4H 2H] [QS 9S] ,5D,0,0
10,3,3,Player 3: [QC 2C] [AD 6D 3D 2D] [] [AS 6S 3S 2S] ,5D,2.6488295394078687,3
10,3,0,Player 0: [9C 5C 3C] [JD 8D 6D 5D] [QH TH 8H] [] ,KH,3.3640887116425473,3
10,3,1,Player 1: [AC QC 7C 4C] [AD QD 9D] [AH 3H] [5S] ,KH,3.7978920375406937,4
10,3,2,Player 2: [KC] [7D] [JH 5H] [KS QS 7S 6S 3S 2S] ,KH,1.6692550159996895,2
10,3,3,Player 3: [JC 8C] [KD TD 4D 2D] [6H 4H] [AS JS] ,KH,0.2677476596054065,0
10,3,0,Player 0: [QC 8C 2C] [JD 6D] [9H 7H 6H] [4S 3S] ,4C,1.3061747903093985,1
10,3,1,Player 1: [AC TC 6C] [9D 3D] [QH JH 5H 2H] [2S] ,4C,3.613281796491082,4
10,3,2,Player 2: [] [AD QD TD 7D 2D] [AH TH] [AS QS JS] ,4C,3.065128073009257,3
10,3,3,Player 3: [7C 3C] [KD 8D] [8H 4H] [TS 9S 8S 6S] ,4C,0.5824673587622452,1
10,3,0,Player 0: [AC 8C 6C] [AD JD 4D] [TH] [9S 6S 2S] ,KC,3.0483879499688173,3
10,3,1,Player 1: [7C 5C 2C] [QD 6D] [JH 9H 8H] [KS JS] ,KC,1.7518330889989957,2
10,3,2,Player 2: [4C 3C] [KD 8D] [7H 6H 5H 4H 3H] [7S] ,KC,1.4907802106081178,1
10,3,3,Player 3: [JC] [TD 7D 3D] [KH QH 2H] [QS 8S 5S] ,KC,3.418110595752698,3
10,3,0,Player 0: [AC QC] [9D 3D] [TH 7H 4H] [5S 4S 2S] ,8C,2.2637314839075775,2
10,3,1,Player 1: [5C] [AD TD 8D 7D] [5H 3H 2H] [AS 6S] ,8C,2.3050264264454676,2
10,3,2,Player 2: [JC 7C 3C 2C] [5D 2D] [AH] [QS 9S 8S] ,8C,3.8724098004708742,4
10,3,3,Player 3: [TC 4C] [KD JD] [KH JH 6H] [KS JS 7S] ,8C,2.230529357382468,3
10,3,0,Player 0: [6C 2C] [AD 7D 3D] [9H 8H 4H] [8S 3S] ,AC,1.5407467178138337,2
10,3,1,Player 1: [TC 9C] [9D 8D 5D 2D] [] [AS JS 5S 2S] ,AC,3.364849374519665,3
10,3,2,Player 2: [JC 4C 3C] [KD JD 6D] [AH 5H] [KS TS] ,AC,3.4167165165511486,3
10,3,3,Player 3: [KC QC 5C] [QD] [QH TH 7H 3H 2H] [6S] ,AC,2.633113187445937,3
10,3,0,Player 0: [TC 8C 2C] [3D] [9H 4H] [QS 9S 7S 4S] ,5H,0.9508822755976271,1
10,3,1,Player 1: [KC QC JC] [AD JD 5D] [JH 2H] [TS 6S] ,5H,3.326288422053471,3
10,3,2,Player 2: [4C 3C] [KD QD 6D 2D] [TH 8H] [AS 8S] ,5H,3.163980518320089,3
10,3,3,Player 3: [9C 5C] [9D 8D 7D] [AH KH] [JS 5S 3S] ,5H,2.8411667468446353,2
10,3,0,Player 0: [2C] [4D] [AH KH 5H 3H 2H] [KS 9S 3S] ,8C,2.2424680708789904,2
10,3,1,Player 1: [JC 7C] [8D 6D] [QH 9H] [AS QS 8S 5S] ,8C,2.4923057693518564,2
10,3,2,Player 2: [AC TC 9C] [TD] [JH TH 8H 6H 4H] [6S] ,8C,3.564401391498205,4
10,3,3,Player 3: [KC 6C 5C 4C] [QD 9D 5D 3D 2D] [] [4S] ,8C,3.2626853833559144,3
10,3,0,Player 0: [6C 4C] [9D 7D] [AH JH TH] [AS 7S 4S] ,5D,2.5660497949554153,3
10,3,1,Player 1: [JC TC 8C 7C 2C] [QD] [KH 7H 4H] [9S] ,5D,1.419284112982347,1
10,3,2,Player 2: [AC] [JD 2D] [8H 5H 2H] [KS QS JS 6S] ,5D,3.8408243608253967,4
10,3,3,Player 3: [9C 3C] [AD KD 8D 4D] [6H] [TS 8S 2S] ,5D,2.5868253588347554,3
10,3,0,Player 0: [JC 9C 3C] [AD 2D] [TH 7H] [9S 6S 5S] ,QH,2.264645533964109,2
10,3,1,Player 1: [TC 8C 7C 4C] [QD TD 6D] [8H 4H 2H] [] ,QH,2.456172966760848,2
10,3,2,Player 2: [QC 6C] [KD 9D 5D 4D] [JH 6H 5H] [8S] ,QH,2.9861797902953855,3
10,3,3,Player 3: [KC 5C] [JD 8D 3D] [AH 3H] [TS 7S 2S] ,QH,2.395004616646702,2
10,3,0,Player 0: [TC 7C] [AD 2D] [9H 5H 4H] [QS TS 8S] ,2C,2.3184962583252644,2
10,3,1,Player 1: [AC KC QC JC] [JD] [JH TH 8H 2H] [6S] ,2C,4.73924535448552,5
10,3,2,Player 2: [6C 5C 4C 3C] [7D 4D] [KH 7H 6H] [KS] ,2C,2.2328053918885877,2
10,3,3,Player 3: [9C 8C] [TD 9D 6D] [AH] [AS 9S 7S 2S] ,2C,1.204746979556247,2
10,3,0,Player 0: [KC 9C] [3D] [KH QH TH] [JS 5S 4S 3S] ,QS,3.2959510058759958,3
10,3,1,Player 1: [7C 4C] [QD 5D] [9H 6H 5H 3H] [TS 2S] ,QS,1.1008251056968765,1
10,3,2,Player 2: [QC 8C 6C 3C] [JD 6D 2D] [AH 8H] [7S] ,QS,1.814849504313517,2
10,3,3,Player 3: [AC 2C] [AD 9D 8D 7D] [JH 2H] [AS 6S] ,QS,4.899465681315456,5
10,3,0,Player 0: [7C 5C] [TD 9D 2D] [JH TH 8H 7H] [QS] ,KC,1.065926300885297,1
10,3,1,Player 1: [TC 6C 4C] [AD KD JD 8D 4D] [AH] [2S] ,KC,5.265445459249285,5
10,3,2,Player 2: [QC JC] [QD 7D 3D] [9H 6H 2H] [6S 4S] ,KC,1.763100456941569,2
10,3,3,Player 3: [2C] [6D 5D] [KH QH 5H] [KS TS 9S 8S] ,KC,0.41783920815332626,0
10,3,0,Player 0: [6C 2C] [QD] [KH 9H 5H 4H] [JS 8S 2S] ,4D,1.4686222732166496,1
10,3,1,Player 1: [8C 4C] [JD 9D 5D] [7H 3H] [QS 7S 4S] ,4D,1.9212798167226717,2
10,3,2,Player 2: [QC] [AD TD 2D] [TH] [AS KS TS 5S 3S] ,4D,5.330785646552245,5
10,3,3,Player 3: [TC 9C] [7D 6D] [AH JH 8H 6H] [9S 6S] ,4D,0.9368492054812627,1
10,3,0,Player 0: [6C] [KD JD] [KH QH JH TH 9H 7H] [QS] ,AC,1.7309330920918065,2
10,3,1,Player 1: [2C] [QD 8D 6D 4D] [AH 4H] [AS TS 9S] ,AC,2.427238032820224,2
10,3,2,Player 2: [QC 7C 4C 3C] [TD 2D] [3H] [JS 5S 3S] ,AC,2.7530894225494102,3
10,3,3,Player 3: [KC JC] [AD 7D] [8H 5H] [KS 8S 7S 4S] ,AC,4.188151049591386,4
10,3,0,Player 0: [AC 9C 7C 2C] [8D 4D] [TH 8H] [5S 3S] ,TC,2.1731810271035608,2
10,3,1,Player 1: [6C] [JD 5D 3D 2D] [AH 7H 3H] [JS TS] ,TC,1.3527148304010397,1
10,3,2,Player 2: [KC] [QD 9D] [9H 5H 2H] [KS QS 8S 7S] ,TC,2.6905157377447844,3
10,3,3,Player 3: [QC 8C 5C 3C] [KD TD 7D] [4H] [9S 2S] ,TC,4.3355003147353495,5
10,3,0,Player 0: [2C] [7D 6D] [KH JH 7H 5H 2H] [QS TS] ,AC,0.465014227506825,0
10,3,1,Player 1: [KC JC] [AD JD 9D 3D] [AH 4H 3H] [2S] ,AC,5.1544096670060116,5
10,3,2,Player 2: [8C 7C] [KD 2D] [QH 6H] [JS 6S 4S 3S] ,AC,1.2368395586350933,1
10,3,3,Player 3: [QC 9C 5C 3C] [QD 5D] [] [KS 9S 7S 5S] ,AC,5.424665940020245,5
10,3,0,Player 0: [JC 8C 7C 4C 3C] [] [AH 7H 2H] [KS 7S] ,6H,3.6640111723136006,4
10,3,1,Player 1: [QC TC 6C] [9D 7D 5D] [JH 9H 5H] [TS] ,6H,1.5265642838995832,2
10,3,2,Player 2: [] [AD KD QD 6D] [KH QH 4H 3H] [9S 8S] ,6H,4.88460816041405,5
10,3,3,Player 3: [AC 9C 2C] [JD TD] [TH 8H] [6S 5S 3S] ,6H,0,0
10,3,0,Player 0: [AC QC TC 2C] [4D] [JH TH] [JS 3S 2S] ,6H,3.2895247224855337,3
10,3,1,Player 1: [KC 8C 7C 4C] [KD TD] [4H] [9S 6S 4S] ,6H,0.8792120458489123,1
10,3,2,Player 2: [9C 3C] [JD 9D 6D 3D] [QH 3H] [TS 8S] ,6H,1.791055739515647,2
10,3,3,Player 3: [JC 5C] [8D 7D] [AH KH 8H 2H] [AS QS] ,6H,5.328712662981661,5
10,3,0,Player 0: [JC 2C] [KD QD JD 3D 2D] [] [KS 9S 8S] ,TH,0.7391115988868587,1
10,3,1,Player 1: [KC TC 3C] [AD TD] [KH 7H 4H] [4S 3S] ,TH,3.3726175601437265,3
10,3,2,Player 2: [9C 7C 5C 4C] [9D 4D] [AH 6H] [AS 7S] ,TH,2.8151513502029575,3
10,3,3,Player 3: [QC] [8D 6D] [QH 9H 8H 2H] [6S 5S 2S] ,TH,2.896807517226139,2
10,3,0,Player 0: [JC] [KD 4D 3D] [TH 6H 3H] [QS TS 9S] ,7C,1.669245135702162,2
10,3,1,Player 1: [KC] [QD TD 9D 7D 5D] [KH 7H] [AS 3S] ,7C,3.0107102943181143,3
10,3,2,Player 2: [AC 6C 5C] [AD JD 6D] [JH 9H] [6S 4S] ,7C,2.331693987823308,2
10,3,3,Player 3: [TC 8C] [2D] [AH QH 8H] [KS 8S 7S 2S] ,7C,3.860045068257992,4
10,3,0,Player 0: [JC 6C 5C 3C 2C] [AD 9D] [KH 9H] [KS] ,QS,2.784854748224711,3
10,3,1,Player 1: [9C 4C] [7D 3D 2D] [4H 2H] [AS TS 2S] ,QS,2.1517323402491466,2
10,3,2,Player 2: [QC] [QD TD 8D] [5H] [9S 8S 7S 4S 3S] ,QS,3.621095709755201,4
10,3,3,Player 3: [KC 8C 7C] [KD JD 6D] [AH 7H 6H] [JS] ,QS,1.3805012381966928,2
10,3,0,Player 0: [7C 5C 4C 3C] [JD TD] [KH 9H 7H] [2S] ,QD,2.727907442582515,3
10,3,1,Player 1: [6C] [5D 3D] [AH JH 8H 2H] [TS 8S 5S] ,QD,1.6577572559951983,2
10,3,2,Player 2: [KC QC] [KD 9D 8D] [QH 6H] [AS 9S 3S] ,QD,3.0616816882352453,3
10,3,3,Player 3: [AC TC] [AD 6D] [TH 4H] [QS JS 7S 6S] ,QD,1.7583216737045733,1
9,3,0,Player 0: [] [QD 9D 7D 6D 3D 2D] [AH] [8S 6S] ,QH,1.1763814340664036,1
9,3,1,Player 1: [JC 6C] [4D] [8H 7H 2H] [AS 3S 2S] ,QH,2.7812722314439924,3
9,3,2,Player 2: [QC 8C 5C] [] [JH 5H] [KS QS 5S 4S] ,QH,2.8940373910144297,3
9,3,3,Player 3: [KC 3C] [AD KD TD 8D] [KH TH 6H] [] ,QH,4,4
9,3,0,Player 0: [AC 6C 3C] [9D 6D 4D] [7H 4H 2H] [] ,5S,0.9228823707250853,1
9,3,1,Player 1: [TC 5C] [QD TD 8D 3D] [AH TH] [6S] ,5S,1.7076568257777156,2
9,3,2,Player 2: [9C 4C] [KD 2D] [9H 3H] [AS KS 4S] ,5S,3.5715302956590342,4
9,3,3,Player 3: [KC JC 8C] [7D] [5H] [TS 8S 7S 2S] ,5S,2.48001868244408,3
9,3,0,Player 0: [JC 5C] [] [JH 9H 5H 2H] [QS 9S 2S] ,QD,0.15496309596873936,0
9,3,1,Player 1: [4C] [TD 8D 7D 5D 4D] [] [8S 7S 5S] ,QD,4.614166666666667,5
9,3,2,Player 2: [KC TC] [9D 6D] [AH KH] [AS JS 3S] ,QD,3.1135336255878503,3
9,3,3,Player 3: [AC 8C 7C] [JD 2D] [QH 8H 7H] [6S] ,QD,1.2897262557265163,2
9,3,0,Player 0: [JC 5C 4C 3C 2C] [] [JH 4H] [JS 6S] ,KH,2.232578187534102,2
9,3,1,Player 1: [KC] [QD JD 6D 4D] [5H] [AS QS 3S] ,KH,2.2967844131744766,2
9,3,2,Player 2: [8C 6C] [KD 8D 7D] [7H 6H] [9S 7S] ,KH,1.2303882940399224,1
9,3,3,Player 3: [AC TC] [TD 3D] [TH 3H] [KS TS 8S] ,KH,4.483467503217668,5
9,3,0,Player 0: [2C] [KD] [AH TH 6H 4H] [7S 6S 5S] ,KH,3.9142762933466804,4
9,3,1,Player 1: [JC 8C] [QD 4D 2D] [9H 5H] [AS QS] ,KH,1.1949023581172096,1
9,3,2,Player 2: [7C 3C] [9D 8D 5D] [QH 2H] [JS 3S] ,KH,0.9117875837441783,1
9,3,3,Player 3: [AC KC TC] [AD 7D] [7H] [9S 4S 2S] ,KH,3.2096081655894237,4
9,3,0,Player 0: [AC TC 9C] [JD 6D] [3H] [KS 8S 6S] ,3S,2.7112081637522647,3
9,3,1,Player 1: [QC 7C 5C 3C 2C] [KD] [TH] [9S 2S] ,3S,1.4495033375077673,1
9,3,2,Player 2: [KC] [TD 9D] [AH KH QH] [QS JS 5S] ,3S,4.893485341915414,5
9,3,3,Player 3: [8C] [8D 5D] [JH 7H 5H 2H] [TS 4S] ,3S,0,1
9,3,0,Player 0: [8C] [QD 7D 6D 2D] [9H 7H] [6S 5S] ,4D,2.4131765793226547,2
9,3,1,Player 1: [7C 5C] [] [KH TH 8H 4H 2H] [JS 4S] ,4D,0.40775921567820234,0
9,3,2,Player 2: [AC KC TC 4C] [KD TD 5D 3D] [6H] [] ,4D,6.43092604933359,6
9,3,3,Player 3: [3C] [AD JD 9D 8D] [] [KS QS 8S 3S] ,4D,2.890421769273729,3
9,3,0,Player 0: [7C 2C] [QD JD 8D 5D] [TH 5H] [JS] ,4C,0.7515670845904014,1
9,3,1,Player 1: [AC KC 9C 5C] [KD 4D] [9H] [KS 6S] ,4C,4.213048644427565,4
9,3,2,Player 2: [QC 8C] [6D] [AH JH 2H] [8S 4S 2S] ,4C,2.3472256022951754,2
9,3,3,Player 3: [JC TC] [9D] [KH] [QS TS 9S 7S 3S] ,4C,2.598641295912263,3
9,3,0,Player 0: [KC 9C 3C] [AD QD] [KH QH TH] [6S] ,JS,1.9864033620707513,2
9,3,1,Player 1: [5C] [JD 6D 3D] [AH 2H] [AS TS 4S] ,JS,3.912908831103568,4
9,3,2,Player 2: [AC 2C] [5D 4D] [7H 5H] [9S 7S 5S] ,JS,1.4880507501397726,1
9,3,3,Player 3: [TC 8C 7C] [8D 7D] [9H 4H] [KS QS] ,JS,1.9873651280710796,1
9,3,0,Player 0: [TC 5C] [6D 2D] [9H 8H 7H 3H] [KS] ,TD,1.1812250920407887,1
9,3,1,Player 1: [JC 9C 7C 2C] [JD 9D] [QH] [8S 4S] ,TD,2.296594962755182,2
9,3,2,Player 2: [3C] [5D] [KH TH 5H 2H] [JS TS 2S] ,TD,1.7428538523526675,2
9,3,3,Player 3: [AC] [QD 8D 4D] [4H] [AS QS 6S 5S] ,TD,6.1334533652657415,6
9,3,0,Player 0: [AC 9C] [] [KH 8H 5H 3H 2H] [6S 5S] ,6C,2.4640282584504947,2
9,3,1,Player 1: [KC] [AD QD 9D 7D] [] [9S 8S 7S 2S] ,6C,2.126772561546812,2
9,3,2,Player 2: [QC 5C] [8D 6D 4D] [JH 7H] [TS 4S] ,6C,1.4843530296970124,1
9,3,3,Player 3: [7C 3C] [2D] [AH 9H 6H 4H] [KS QS] ,6C,3.935013401725564,3
9,3,0,Player 0: [] [JD 9D 6D 2D] [AH JH] [AS 7S 4S] ,KH,3.2026106390408153,3
9,3,1,Player 1: [6C 5C 2C] [7D] [TH 6H 2H] [TS 8S] ,KH,1.4760894733575047,1
9,3,2,Player 2: [AC KC JC 9C 8C] [4D] [8H 5H] [KS] ,KH,2.7949031295984303,3
9,3,3,Player 3: [TC] [QD TD 5D 3D] [7H] [JS 3S 2S] ,KH,0.3923157809872565,0
9,3,0,Player 0: [QC 7C 6C 3C] [QD 7D] [] [TS 9S 6S] ,AS,3.042308891502157,3
9,3,1,Player 1: [TC 9C 8C] [AD JD 5D] [QH 7H] [QS] ,AS,1.916022305087277,2
9,3,2,Player 2: [AC 4C] [TD 2D] [JH 4H 3H] [JS 4S] ,AS,1.893268598210351,2
9,3,3,Player 3: [2C] [KD 3D] [AH KH 8H 6H] [8S 7S] ,AS,1.8098729912143416,1
9,3,0,Player 0: [TC 7C] [AD 9D 7D 6D] [5H] [4S 3S] ,5C,2.5289146648295926,3
9,3,1,Player 1: [JC 6C 4C 2C] [] [JH 9H] [JS 6S 2S] ,5C,2.7523825022839707,3
9,3,2,Player 2: [KC QC 9C] [8D 2D] [QH 8H] [AS TS] ,5C,2.5466433059175198,3
9,3,3,Player 3: [8C] [KD 3D] [AH KH TH 6H 3H] [5S] ,5C,0,1
9,3,0,Player 0: [QC 9C 7C] [KD 9D] [QH 7H 5H] [4S] ,JC,2.280482841513577,2
9,3,1,Player 1: [8C 3C] [5D 4D 3D] [TH 4H 3H] [TS] ,JC,0.7318388987374674,1
9,3,2,Player 2: [AC KC 4C] [7D] [AH KH JH 9H] [8S] ,JC,4.702217783781788,5
9,3,3,Player 3: [TC 6C] [JD TD] [8H] [JS 9S 3S 2S] ,JC,0.32497435613060816,0
9,3,0,Player 0: [KC 9C] [AD KD 6D 5D] [KH 3H] [AS] ,JD,4.762396307037045,5
